upstox_id,tradingsymbol,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,face_value
BSE_EQ|INE230B01021,CREATIVEYE,EQUITY,BSE_EQ,CREATIVEYE,Creative Eye Limited,20-DEC-2000,INE230B01021,5
BSE_EQ|INE555B01013,AXISCADES,EQUITY,BSE_EQ,AXISCADES,AXISCADES Technologies Limited,21-DEC-2000,INE555B01013,5
BSE_EQ|INE240C01028,UMESLTD,EQUITY,BSE_EQ,UMESLTD,Usha Martin Education & Solutions Limited,12-JUL-2010,INE240C01028,1
BSE_EQ|INE836A01035,BSOFT,EQUITY,BSE_EQ,BSOFT,BIRLASOFT LIMITED,24-NOV-1999,INE836A01035,2
BSE_EQ|INE933B01012,MEGASOFT,EQUITY,BSE_EQ,MEGASOFT,Megasoft Limited,19-JUL-2007,INE933B01012,10
BSE_EQ|INE345B01019,CEREBRAINT,EQUITY,BSE_EQ,CEREBRAINT,Cerebra Integrated Technologies Limited,26-JUN-2013,INE345B01019,10
BSE_EQ|INE747B01016,NEXTMEDIA,EQUITY,BSE_EQ,NEXTMEDIA,Next Mediaworks Limited,04-APR-2001,INE747B01016,10
BSE_EQ|INE178C01020,SMARTLINK,EQUITY,BSE_EQ,SMARTLINK,Smartlink Holdings Limited,11-APR-2001,INE178C01020,2
BSE_EQ|INE102D01028,GODREJCP,EQUITY,BSE_EQ,GODREJCP,Godrej Consumer Products Limited,20-JUN-2001,INE102D01028,1
BSE_EQ|INE243D01012,BFUTILITIE,EQUITY,BSE_EQ,BFUTILITIE,BF Utilities Limited,03-MAY-2007,INE243D01012,5
BSE_EQ|INE260D01016,OLECTRA,EQUITY,BSE_EQ,OLECTRA,Olectra Greentech Limited,20-MAR-2002,INE260D01016,4
BSE_EQ|INE943D01017,MPSLTD,EQUITY,BSE_EQ,MPSLTD,MPS Limited,21-JAN-2002,INE943D01017,10
BSE_EQ|INE739E01017,CERA,EQUITY,BSE_EQ,CERA,Cera Sanitaryware Limited,02-NOV-2007,INE739E01017,5
BSE_EQ|INE397D01024,BHARTIARTL,EQUITY,BSE_EQ,BHARTIARTL,Bharti Airtel Limited,15-FEB-2002,INE397D01024,5
BSE_EQ|INE255D01024,GULPOLY,EQUITY,BSE_EQ,GULPOLY,Gulshan Polyols Limited,28-JAN-2015,INE255D01024,1
BSE_EQ|INE838E01017,PONNIERODE,EQUITY,BSE_EQ,PONNIERODE,Ponni Sugars (Erode) Limited,16-APR-2002,INE838E01017,10
BSE_EQ|INE160A01022,PNB,EQUITY,BSE_EQ,PNB,Punjab National Bank,24-APR-2002,INE160A01022,2
BSE_EQ|INE881D01027,OFSS,EQUITY,BSE_EQ,OFSS,Oracle Financial Services Software Limited,28-JUN-2002,INE881D01027,5
BSE_EQ|INE266F01018,APTECHT,EQUITY,BSE_EQ,APTECHT,Aptech Limited,27-SEP-2002,INE266F01018,10
BSE_EQ|INE692A01016,UNIONBANK,EQUITY,BSE_EQ,UNIONBANK,Union Bank of India,24-SEP-2002,INE692A01016,10
BSE_EQ|INE686F01025,UBL,EQUITY,BSE_EQ,UBL,United Breweries Limited,28-JUL-2008,INE686F01025,1
BSE_EQ|INE732F01019,ISMTLTD,EQUITY,BSE_EQ,ISMTLTD,ISMT Limited,28-AUG-2007,INE732F01019,5
BSE_EQ|INE781B01015,NOIDATOLL,EQUITY,BSE_EQ,NOIDATOLL,Noida Toll Bridge Company Limited,06-DEC-2002,INE781B01015,10
BSE_EQ|INE101D01020,GRANULES,EQUITY,BSE_EQ,GRANULES,Granules India Limited,20-JUN-2005,INE101D01020,1
BSE_EQ|INE476A01022,CANBK,EQUITY,BSE_EQ,CANBK,Canara Bank,23-DEC-2002,INE476A01022,2
BSE_EQ|INE637C01025,POKARNA,EQUITY,BSE_EQ,POKARNA,Pokarna Limited,07-JUL-2016,INE637C01025,2
BSE_EQ|INE361B01024,DIVISLAB,EQUITY,BSE_EQ,DIVISLAB,Divi's Laboratories Limited,12-MAR-2003,INE361B01024,2
BSE_EQ|INE386C01029,ASTRAMICRO,EQUITY,BSE_EQ,ASTRAMICRO,Astra Microwave Products Limited,01-NOV-2004,INE386C01029,2
BSE_EQ|INE944F01028,RADICO,EQUITY,BSE_EQ,RADICO,Radico Khaitan Limited,18-JUN-2003,INE944F01028,2
BSE_EQ|INE585B01010,MARUTI,EQUITY,BSE_EQ,MARUTI,Maruti Suzuki India Limited,09-JUL-2003,INE585B01010,5
BSE_EQ|INE048G01026,NAVINFLUOR,EQUITY,BSE_EQ,NAVINFLUOR,Navin Fluorine International Limited,01-JUN-2007,INE048G01026,2
BSE_EQ|INE691A01018,UCOBANK,EQUITY,BSE_EQ,UCOBANK,UCO Bank,09-OCT-2003,INE691A01018,10
BSE_EQ|INE116D01028,BAGFILMS,EQUITY,BSE_EQ,BAGFILMS,B.A.G Films and Media Limited,17-OCT-2003,INE116D01028,2
BSE_EQ|INE220G01021,JSL,EQUITY,BSE_EQ,JSL,Jindal Stainless Limited,17-NOV-2003,INE220G01021,2
BSE_EQ|INE399C01030,SUPRAJIT,EQUITY,BSE_EQ,SUPRAJIT,Suprajit Engineering Limited,18-FEB-2005,INE399C01030,1
BSE_EQ|INE236G01019,TVSELECT,EQUITY,BSE_EQ,TVSELECT,TVS Electronics Limited,26-DEC-2003,INE236G01019,10
BSE_EQ|INE203G01027,IGL,EQUITY,BSE_EQ,IGL,Indraprastha Gas Limited,26-DEC-2003,INE203G01027,2
BSE_EQ|INE038F01029,TVTODAY,EQUITY,BSE_EQ,TVTODAY,TV Today Network Limited,16-JAN-2004,INE038F01029,5
BSE_EQ|INE218G01033,PALREDTEC,EQUITY,BSE_EQ,PALREDTEC,Palred Technologies Limited,09-MAY-2016,INE218G01033,10
BSE_EQ|INE347G01014,PETRONET,EQUITY,BSE_EQ,PETRONET,Petronet LNG Limited,26-MAR-2004,INE347G01014,10
BSE_EQ|INE376G01013,BIOCON,EQUITY,BSE_EQ,BIOCON,Biocon Limited,07-APR-2004,INE376G01013,5
BSE_EQ|INE877F01012,PTC,EQUITY,BSE_EQ,PTC,PTC India Limited,07-APR-2004,INE877F01012,10
BSE_EQ|INE457A01014,MAHABANK,EQUITY,BSE_EQ,MAHABANK,Bank of Maharashtra,12-APR-2004,INE457A01014,10
BSE_EQ|INE399G01023,RKFORGE,EQUITY,BSE_EQ,RKFORGE,Ramkrishna Forgings Limited,05-MAY-2004,INE399G01023,2
BSE_EQ|INE365B01017,DATAMATICS,EQUITY,BSE_EQ,DATAMATICS,Datamatics Global Services Limited,07-MAY-2004,INE365B01017,5
BSE_EQ|INE155G01029,NDTV,EQUITY,BSE_EQ,NDTV,New Delhi Television Limited,19-MAY-2004,INE155G01029,4
BSE_EQ|INE939A01011,STAR,EQUITY,BSE_EQ,STAR,Strides Pharma Science Limited,02-FEB-2000,INE939A01011,10
BSE_EQ|INE455F01025,JPASSOCIAT,EQUITY,BSE_EQ,JPASSOCIAT,Jaiprakash Associates Limited,14-JUN-2004,INE455F01025,2
BSE_EQ|INE481G01011,ULTRACEMCO,EQUITY,BSE_EQ,ULTRACEMCO,UltraTech Cement Limited,24-AUG-2004,INE481G01011,10
BSE_EQ|INE405E01023,UNOMINDA,EQUITY,BSE_EQ,UNOMINDA,UNO Minda Limited,02-FEB-2007,INE405E01023,2
BSE_EQ|INE467B01029,TCS,EQUITY,BSE_EQ,TCS,Tata Consultancy Services Limited,25-AUG-2004,INE467B01029,1
BSE_EQ|INE591G01017,COFORGE,EQUITY,BSE_EQ,COFORGE,Coforge Limited,30-AUG-2004,INE591G01017,10
BSE_EQ|INE586G01017,GULFPETRO,EQUITY,BSE_EQ,GULFPETRO,GP Petroleums Limited,24-SEP-2004,INE586G01017,5
BSE_EQ|INE348B01021,CENTURYPLY,EQUITY,BSE_EQ,CENTURYPLY,Century Plyboards (India) Limited,23-MAR-2006,INE348B01021,1
BSE_EQ|INE625G01013,WELENT,EQUITY,BSE_EQ,WELENT,Welspun Enterprises Limited,04-NOV-2004,INE625G01013,10
BSE_EQ|INE733E01010,NTPC,EQUITY,BSE_EQ,NTPC,NTPC Limited,05-NOV-2004,INE733E01010,10
BSE_EQ|INE658G01014,SALSTEEL,EQUITY,BSE_EQ,SALSTEEL,S.A.L. Steel Limited,24-NOV-2004,INE658G01014,10
BSE_EQ|INE927D01044,JBMA,EQUITY,BSE_EQ,JBMA,JBM Auto Limited,17-DEC-2004,INE927D01044,2
BSE_EQ|INE366A01041,DWARKESH,EQUITY,BSE_EQ,DWARKESH,Dwarikesh Sugar Industries Limited,31-DEC-2004,INE366A01041,1
BSE_EQ|INE873D01024,INDOCO,EQUITY,BSE_EQ,INDOCO,Indoco Remedies Limited,14-JAN-2005,INE873D01024,2
BSE_EQ|INE450G01024,VIPCLOTHNG,EQUITY,BSE_EQ,VIPCLOTHNG,VIP Clothing Limited,06-AUG-2007,INE450G01024,2
BSE_EQ|INE691G01015,IMPEXFERRO,EQUITY,BSE_EQ,IMPEXFERRO,Impex Ferro Tech Limited,03-FEB-2005,INE691G01015,10
BSE_EQ|INE692G01013,XCHANGING,EQUITY,BSE_EQ,XCHANGING,Xchanging Solutions Limited,09-MAR-2005,INE692G01013,10
BSE_EQ|INE802G01018,JETAIRWAYS,EQUITY,BSE_EQ,JETAIRWAYS,Jet Airways (India) Limited,14-MAR-2005,INE802G01018,10
BSE_EQ|INE796G01012,JINDALPHOT,EQUITY,BSE_EQ,JINDALPHOT,Jindal Photo Limited,07-APR-2005,INE796G01012,10
BSE_EQ|INE063E01046,POCL,EQUITY,BSE_EQ,POCL,Pondy Oxides & Chemicals Limited,06-MAR-2023,INE063E01046,10
BSE_EQ|INE351F01018,JPPOWER,EQUITY,BSE_EQ,JPPOWER,Jaiprakash Power Ventures Limited,18-APR-2005,INE351F01018,10
BSE_EQ|INE748C01038,3IINFOLTD,EQUITY,BSE_EQ,3IINFOLTD,3i Infotech Limited,22-OCT-2021,INE748C01038,10
BSE_EQ|INE748A01016,MBECL,EQUITY,BSE_EQ,MBECL,Mcnally Bharat Engineering Company Limited,06-OCT-2006,INE748A01016,10
BSE_EQ|INE887G01027,GOKEX,EQUITY,BSE_EQ,GOKEX,Gokaldas Exports Limited,27-APR-2005,INE887G01027,5
BSE_EQ|INE835G01018,ALLSEC,EQUITY,BSE_EQ,ALLSEC,Allsec Technologies Limited,09-MAY-2005,INE835G01018,10
BSE_EQ|INE530B01024,IIFL,EQUITY,BSE_EQ,IIFL,IIFL Finance Limited,17-MAY-2005,INE530B01024,2
BSE_EQ|INE584F01014,MANGALAM,EQUITY,BSE_EQ,MANGALAM,Mangalam Drugs And Organics Limited,23-MAY-2005,INE584F01014,10
BSE_EQ|INE498B01024,SHOPERSTOP,EQUITY,BSE_EQ,SHOPERSTOP,Shoppers Stop Limited,23-MAY-2005,INE498B01024,5
BSE_EQ|INE278G01037,CYBERMEDIA,EQUITY,BSE_EQ,CYBERMEDIA,Cyber Media (India) Limited,10-JUN-2005,INE278G01037,10
BSE_EQ|INE875G01030,NDL,EQUITY,BSE_EQ,NDL,Nandan Denim Limited,23-MAR-2012,INE875G01030,10
BSE_EQ|INE824G01012,JSWHL,EQUITY,BSE_EQ,JSWHL,JSW Holdings Limited,21-JUN-2005,INE824G01012,10
BSE_EQ|INE823G01014,JKCEMENT,EQUITY,BSE_EQ,JKCEMENT,JK Cement Limited,14-MAR-2006,INE823G01014,10
BSE_EQ|INE528G01035,YESBANK,EQUITY,BSE_EQ,YESBANK,Yes Bank Limited,12-JUL-2005,INE528G01035,2
BSE_EQ|INE023H01027,NECLIFE,EQUITY,BSE_EQ,NECLIFE,Nectar Lifesciences Limited,18-JUL-2005,INE023H01027,1
BSE_EQ|INE752G01015,MSPL,EQUITY,BSE_EQ,MSPL,MSP Steel & Power Limited,18-JUL-2005,INE752G01015,10
BSE_EQ|INE978G01016,SPLIL,EQUITY,BSE_EQ,SPLIL,SPL Industries Limited,26-JUL-2005,INE978G01016,10
BSE_EQ|INE614B01018,KTKBANK,EQUITY,BSE_EQ,KTKBANK,The Karnataka Bank Limited,10-MAY-2000,INE614B01018,10
BSE_EQ|INE942G01012,MCLEODRUSS,EQUITY,BSE_EQ,MCLEODRUSS,Mcleod Russel India Limited,29-JUL-2005,INE942G01012,5
BSE_EQ|INE043D01016,IDFC,EQUITY,BSE_EQ,IDFC,IDFC Limited,12-AUG-2005,INE043D01016,10
BSE_EQ|INE050H01012,RML,EQUITY,BSE_EQ,RML,Rane (Madras) Limited,30-AUG-2005,INE050H01012,10
BSE_EQ|INE501G01024,HTMEDIA,EQUITY,BSE_EQ,HTMEDIA,HT Media Limited,01-SEP-2005,INE501G01024,2
BSE_EQ|INE231F01020,SASKEN,EQUITY,BSE_EQ,SASKEN,Sasken Technologies Limited,09-SEP-2005,INE231F01020,10
BSE_EQ|INE512B01022,FCSSOFT,EQUITY,BSE_EQ,FCSSOFT,FCS Software Solutions Limited,21-SEP-2005,INE512B01022,1
BSE_EQ|INE040H01021,SUZLON,EQUITY,BSE_EQ,SUZLON,Suzlon Energy Limited,19-OCT-2005,INE040H01021,2
BSE_EQ|INE132H01018,AURIONPRO,EQUITY,BSE_EQ,AURIONPRO,Aurionpro Solutions Limited,25-OCT-2005,INE132H01018,10
BSE_EQ|INE087H01022,RENUKA,EQUITY,BSE_EQ,RENUKA,Shree Renuka Sugars Limited,31-OCT-2005,INE087H01022,1
BSE_EQ|INE157H01023,KMSUGAR,EQUITY,BSE_EQ,KMSUGAR,K.M.Sugar Mills Limited,31-MAY-2007,INE157H01023,2
BSE_EQ|INE186H01022,BASML,EQUITY,BSE_EQ,BASML,Bannari Amman Spinning Mills Limited,14-NOV-2005,INE186H01022,5
BSE_EQ|INE212H01026,AIAENG,EQUITY,BSE_EQ,AIAENG,AIA Engineering Limited,14-DEC-2005,INE212H01026,2
BSE_EQ|INE184H01027,EKC,EQUITY,BSE_EQ,EKC,Everest Kanto Cylinder Limited,15-DEC-2005,INE184H01027,2
BSE_EQ|INE202H01019,KERNEX,EQUITY,BSE_EQ,KERNEX,Kernex Microsystems (India) Limited,20-DEC-2005,INE202H01019,10
BSE_EQ|INE461B01014,REPRO,EQUITY,BSE_EQ,REPRO,Repro India Limited,22-DEC-2005,INE461B01014,10
BSE_EQ|INE191H01014,PVRINOX,EQUITY,BSE_EQ,PVRINOX,PVR INOX Limited,04-JAN-2006,INE191H01014,10
BSE_EQ|INE855F01042,ASMS,EQUITY,BSE_EQ,ASMS,Bartronics India Limited,09-FEB-2023,INE855F01042,1
BSE_EQ|INE185H01016,CELEBRITY,EQUITY,BSE_EQ,CELEBRITY,Celebrity Fashions Limited,12-JAN-2006,INE185H01016,10
BSE_EQ|INE229H01012,NITINSPIN,EQUITY,BSE_EQ,NITINSPIN,Nitin Spinners Limited,02-FEB-2006,INE229H01012,10
BSE_EQ|INE283H01019,ROHLTD,EQUITY,BSE_EQ,ROHLTD,Royal Orchid Hotels Limited,06-FEB-2006,INE283H01019,10
BSE_EQ|INE265F01028,ENIL,EQUITY,BSE_EQ,ENIL,Entertainment Network (India) Limited,15-FEB-2006,INE265F01028,10
BSE_EQ|INE246F01010,GSPL,EQUITY,BSE_EQ,GSPL,Gujarat State Petronet Limited,16-FEB-2006,INE246F01010,10
BSE_EQ|INE199G01027,JAGRAN,EQUITY,BSE_EQ,JAGRAN,Jagran Prakashan Limited,22-FEB-2006,INE199G01027,2
BSE_EQ|INE256H01015,DYNPRO,EQUITY,BSE_EQ,DYNPRO,Dynemic Products Limited,19-JUL-2017,INE256H01015,10
BSE_EQ|INE251H01024,GVKPIL,EQUITY,BSE_EQ,GVKPIL,GVK Power & Infrastructure Limited,27-FEB-2006,INE251H01024,1
BSE_EQ|INE226H01026,SADBHAV,EQUITY,BSE_EQ,SADBHAV,Sadbhav Engineering Limited,01-MAR-2006,INE226H01026,1
BSE_EQ|INE330H01018,RCOM,EQUITY,BSE_EQ,RCOM,Reliance Communications Limited,06-MAR-2006,INE330H01018,5
BSE_EQ|INE190H01024,SAKUMA,EQUITY,BSE_EQ,SAKUMA,Sakuma Exports Limited,08-MAR-2006,INE190H01024,1
BSE_EQ|INE389H01022,KEC,EQUITY,BSE_EQ,KEC,KEC International Limited,10-MAR-2006,INE389H01022,2
BSE_EQ|INE047B01011,GILLANDERS,EQUITY,BSE_EQ,GILLANDERS,Gillanders Arbuthnot & Company Limited,14-DEC-2009,INE047B01011,10
BSE_EQ|INE332H01014,INDOTECH,EQUITY,BSE_EQ,INDOTECH,Indo Tech Transformers Limited,16-MAR-2006,INE332H01014,10
BSE_EQ|INE350H01032,BLKASHYAP,EQUITY,BSE_EQ,BLKASHYAP,B. L. Kashyap and Sons Limited,17-MAR-2006,INE350H01032,1
BSE_EQ|INE774D01024,M&MFIN,EQUITY,BSE_EQ,M&MFIN,Mahindra & Mahindra Financial Services Limited,17-MAR-2006,INE774D01024,2
BSE_EQ|INE858F01012,NITCO,EQUITY,BSE_EQ,NITCO,Nitco Limited,21-MAR-2006,INE858F01012,10
BSE_EQ|INE343H01029,SOLARINDS,EQUITY,BSE_EQ,SOLARINDS,Solar Industries India Limited,03-APR-2006,INE343H01029,2
BSE_EQ|INE297H01019,GALLANTT,EQUITY,BSE_EQ,GALLANTT,Gallantt Ispat Limited,04-APR-2006,INE297H01019,10
BSE_EQ|INE383H01017,MALUPAPER,EQUITY,BSE_EQ,MALUPAPER,Malu Paper Mills Limited,05-APR-2006,INE383H01017,10
BSE_EQ|INE786F01031,UTTAMSUGAR,EQUITY,BSE_EQ,UTTAMSUGAR,Uttam Sugar Mills Limited,10-APR-2006,INE786F01031,10
BSE_EQ|INE353H01010,SGL,EQUITY,BSE_EQ,SGL,STL Global Limited,10-APR-2006,INE353H01010,10
BSE_EQ|INE401H01017,KKCL,EQUITY,BSE_EQ,KKCL,Kewal Kiran Clothing Limited,13-APR-2006,INE401H01017,10
BSE_EQ|INE424H01027,SUNTV,EQUITY,BSE_EQ,SUNTV,Sun TV Network Limited,24-APR-2006,INE424H01027,5
BSE_EQ|INE177H01021,GPIL,EQUITY,BSE_EQ,GPIL,Godawari Power And Ispat limited,25-APR-2006,INE177H01021,5
BSE_EQ|INE411H01032,RSYSTEMS,EQUITY,BSE_EQ,RSYSTEMS,R Systems International Limited,26-APR-2006,INE411H01032,1
BSE_EQ|INE296H01011,EMKAY,EQUITY,BSE_EQ,EMKAY,Emkay Global Financial Services Limited,28-APR-2006,INE296H01011,10
BSE_EQ|INE388G01026,TCLCONS,EQUITY,BSE_EQ,TCLCONS,Tantia Constructions Limited,16-OCT-2023,INE388G01026,1
BSE_EQ|INE397H01017,LOKESHMACH,EQUITY,BSE_EQ,LOKESHMACH,Lokesh Machines Limited,05-MAY-2006,INE397H01017,10
BSE_EQ|INE390H01012,KAMDHENU,EQUITY,BSE_EQ,KAMDHENU,Kamdhenu Limited,09-MAY-2006,INE390H01012,10
BSE_EQ|INE367G01038,PFOCUS,EQUITY,BSE_EQ,PFOCUS,Prime Focus Limited,20-JUN-2006,INE367G01038,1
BSE_EQ|INE418H01029,ALLCARGO,EQUITY,BSE_EQ,ALLCARGO,Allcargo Logistics Limited,23-JUN-2006,INE418H01029,2
BSE_EQ|INE776C01039,GMRINFRA,EQUITY,BSE_EQ,GMRINFRA,GMR Airports Infrastructure Limited,21-AUG-2006,INE776C01039,1
BSE_EQ|INE669C01036,TECHM,EQUITY,BSE_EQ,TECHM,Tech Mahindra Limited,28-AUG-2006,INE669C01036,5
BSE_EQ|INE536H01010,CIEINDIA,EQUITY,BSE_EQ,CIEINDIA,CIE Automotive India Limited,30-AUG-2007,INE536H01010,10
BSE_EQ|INE540H01012,VOLTAMP,EQUITY,BSE_EQ,VOLTAMP,Voltamp Transformers Limited,20-SEP-2006,INE540H01012,10
BSE_EQ|INE285H01022,ATLANTAA,EQUITY,BSE_EQ,ATLANTAA,ATLANTAA LIMITED,25-SEP-2006,INE285H01022,2
BSE_EQ|INE677H01012,DEEPENR,EQUITY,BSE_EQ,DEEPENR,DEEP ENERGY RESOURCES LIMITED,09-MAR-2010,INE677H01012,10
BSE_EQ|INE596H01014,HOVS,EQUITY,BSE_EQ,HOVS,HOV Services Limited,27-SEP-2006,INE596H01014,10
BSE_EQ|INE731H01025,ACE,EQUITY,BSE_EQ,ACE,Action Construction Equipment Limited,26-SEP-2006,INE731H01025,2
BSE_EQ|INE916G01016,GEECEE,EQUITY,BSE_EQ,GEECEE,GeeCee Ventures Limited,04-OCT-2006,INE916G01016,10
BSE_EQ|INE737H01014,FIEMIND,EQUITY,BSE_EQ,FIEMIND,Fiem Industries Limited,19-OCT-2006,INE737H01014,10
BSE_EQ|INE117A01022,ABB,EQUITY,BSE_EQ,ABB,ABB India Limited,08-FEB-1995,INE117A01022,2
BSE_EQ|INE503A01015,DCBBANK,EQUITY,BSE_EQ,DCBBANK,DCB Bank Limited,27-OCT-2006,INE503A01015,10
BSE_EQ|INE792H01019,GLOBALVECT,EQUITY,BSE_EQ,GLOBALVECT,Global Vectra Helicorp Limited,27-OCT-2006,INE792H01019,10
BSE_EQ|INE221H01019,GTLINFRA,EQUITY,BSE_EQ,GTLINFRA,GTL Infrastructure Limited,09-NOV-2006,INE221H01019,10
BSE_EQ|INE885A01032,ARE&M,EQUITY,BSE_EQ,ARE&M,Amara Raja Energy & Mobility Limited,05-SEP-2003,INE885A01032,1
BSE_EQ|INE813H01021,TORNTPOWER,EQUITY,BSE_EQ,TORNTPOWER,Torrent Power Limited,28-NOV-2006,INE813H01021,10
BSE_EQ|INE818H01020,LTFOODS,EQUITY,BSE_EQ,LTFOODS,LT Foods Limited,18-DEC-2006,INE818H01020,1
BSE_EQ|INE803H01014,RUCHIRA,EQUITY,BSE_EQ,RUCHIRA,Ruchira Papers Limited,20-DEC-2006,INE803H01014,10
BSE_EQ|INE032A01023,BOMDYEING,EQUITY,BSE_EQ,BOMDYEING,Bombay Dyeing & Mfg Company Limited,26-APR-1995,INE032A01023,2
BSE_EQ|INE483C01032,TANLA,EQUITY,BSE_EQ,TANLA,Tanla Platforms Limited,05-JAN-2007,INE483C01032,1
BSE_EQ|INE363A01022,ASIANHOTNR,EQUITY,BSE_EQ,ASIANHOTNR,Asian Hotels (North) Limited,07-APR-2010,INE363A01022,10
BSE_EQ|INE966H01019,ZEEMEDIA,EQUITY,BSE_EQ,ZEEMEDIA,Zee Media Corporation Limited,10-JAN-2007,INE966H01019,1
BSE_EQ|INE100A01010,ATUL,EQUITY,BSE_EQ,ATUL,Atul Limited,06-MAY-1998,INE100A01010,10
BSE_EQ|INE718H01014,AUTOIND,EQUITY,BSE_EQ,AUTOIND,Autoline Industries Limited,31-JAN-2007,INE718H01014,10
BSE_EQ|INE870H01013,NETWORK18,EQUITY,BSE_EQ,NETWORK18,Network18 Media & Investments Limited,02-FEB-2007,INE870H01013,5
BSE_EQ|INE193E01025,BAJAJELEC,EQUITY,BSE_EQ,BAJAJELEC,Bajaj Electricals Limited,02-NOV-2007,INE193E01025,2
BSE_EQ|INE306A01021,BAJAJHIND,EQUITY,BSE_EQ,BAJAJHIND,Bajaj Hindusthan Sugar Limited,10-MAY-1995,INE306A01021,1
BSE_EQ|INE451A01017,FORCEMOT,EQUITY,BSE_EQ,FORCEMOT,FORCE MOTORS LTD,14-FEB-2024,INE451A01017,10
BSE_EQ|INE296A01024,BAJFINANCE,EQUITY,BSE_EQ,BAJFINANCE,Bajaj Finance Limited,01-APR-2003,INE296A01024,2
BSE_EQ|INE545H01011,TIIL,EQUITY,BSE_EQ,TIIL,Technocraft Industries (India) Limited,12-FEB-2007,INE545H01011,10
BSE_EQ|INE891D01026,REDINGTON,EQUITY,BSE_EQ,REDINGTON,Redington Limited,15-FEB-2007,INE891D01026,2
BSE_EQ|INE119A01028,BALRAMCHIN,EQUITY,BSE_EQ,BALRAMCHIN,Balrampur Chini Mills Limited,08-FEB-1995,INE119A01028,1
BSE_EQ|INE213C01025,BANCOINDIA,EQUITY,BSE_EQ,BANCOINDIA,Banco Products (I) Limited,22-DEC-2006,INE213C01025,2
BSE_EQ|INE055A01016,CENTURYTEX,EQUITY,BSE_EQ,CENTURYTEX,Century Textiles & Industries Limited,27-JUN-2003,INE055A01016,10
BSE_EQ|INE459A01010,BANARISUG,EQUITY,BSE_EQ,BANARISUG,Bannari Amman Sugars Limited,28-MAY-2003,INE459A01010,10
BSE_EQ|INE373A01013,BASF,EQUITY,BSE_EQ,BASF,BASF India Limited,17-MAY-1995,INE373A01013,10
BSE_EQ|INE176A01028,BATAINDIA,EQUITY,BSE_EQ,BATAINDIA,Bata India Limited,18-JUN-2003,INE176A01028,5
BSE_EQ|INE804H01012,TFL,EQUITY,BSE_EQ,TFL,Transwarranty Finance Limited,26-FEB-2007,INE804H01012,10
BSE_EQ|INE562A01011,INDIANB,EQUITY,BSE_EQ,INDIANB,Indian Bank,01-MAR-2007,INE562A01011,10
BSE_EQ|INE812G01025,SMSPHARMA,EQUITY,BSE_EQ,SMSPHARMA,SMS Pharmaceuticals Limited,28-FEB-2007,INE812G01025,1
BSE_EQ|INE258A01016,BEML,EQUITY,BSE_EQ,BEML,BEML Limited,05-NOV-2003,INE258A01016,10
BSE_EQ|INE263A01024,BEL,EQUITY,BSE_EQ,BEL,Bharat Electronics Limited,19-JUL-2000,INE263A01024,1
BSE_EQ|INE922A01025,BEPL,EQUITY,BSE_EQ,BEPL,Bhansali Engineering Polymers Limited,21-MAR-2005,INE922A01025,1
BSE_EQ|INE669E01016,IDEA,EQUITY,BSE_EQ,IDEA,Vodafone Idea Limited,09-MAR-2007,INE669E01016,10
BSE_EQ|INE071A01013,BINANIIND,EQUITY,BSE_EQ,BINANIIND,Binani Industries Limited,27-SEP-2006,INE071A01013,10
BSE_EQ|INE800A01015,BIRLACABLE,EQUITY,BSE_EQ,BIRLACABLE,Birla Cable Limited,06-DEC-1995,INE800A01015,10
BSE_EQ|INE006I01046,ASTRAL,EQUITY,BSE_EQ,ASTRAL,Astral Limited,20-MAR-2007,INE006I01046,1
BSE_EQ|INE069I01010,IBREALEST,EQUITY,BSE_EQ,IBREALEST,Indiabulls Real Estate Limited,23-MAR-2007,INE069I01010,2
BSE_EQ|INE052I01032,CAMLINFINE,EQUITY,BSE_EQ,CAMLINFINE,Camlin Fine Sciences Limited,20-JAN-2015,INE052I01032,1
BSE_EQ|INE472A01039,BLUESTARCO,EQUITY,BSE_EQ,BLUESTARCO,Blue Star Limited,15-JUN-2000,INE472A01039,2
BSE_EQ|INE836F01026,DISHTV,EQUITY,BSE_EQ,DISHTV,Dish TV India Limited,18-APR-2007,INE836F01026,1
BSE_EQ|INE280H01015,SAHYADRI,EQUITY,BSE_EQ,SAHYADRI,Sahyadri Industries Limited,06-APR-2023,INE280H01015,10
BSE_EQ|INE110A01019,BPL,EQUITY,BSE_EQ,BPL,BPL Limited,14-JUN-1995,INE110A01019,10
BSE_EQ|INE061F01013,FORTIS,EQUITY,BSE_EQ,FORTIS,Fortis Healthcare Limited,09-MAY-2007,INE061F01013,10
BSE_EQ|INE797H01018,TGBHOTELS,EQUITY,BSE_EQ,TGBHOTELS,TGB Banquets And Hotels Limited,17-MAY-2007,INE797H01018,10
BSE_EQ|INE959C01023,OAL,EQUITY,BSE_EQ,OAL,Oriental Aromatics Limited,11-JUL-2019,INE959C01023,5
BSE_EQ|INE788H01017,HILTON,EQUITY,BSE_EQ,HILTON,Hilton Metal Forging Limited,24-MAY-2007,INE788H01017,10
BSE_EQ|INE124G01033,DELTACORP,EQUITY,BSE_EQ,DELTACORP,Delta Corp Limited,02-NOV-2007,INE124G01033,1
BSE_EQ|INE287C01037,MICEL,EQUITY,BSE_EQ,MICEL,MIC Electronics Limited,17-DEC-2021,INE287C01037,2
