upstox_id,instrument_type,exchange,symbol,name_of_company,date_of_listing,isin_number,id,market_cap
BSE_EQ|INE488A01050,EQUITY,BSE_EQ,CHEMPLASTS,Chemplast Sanmar Limited,2021-08-24,INE488A01050,ae4c630e-7c78-4f34-b284-71255ebfb8a5,0
BSE_EQ|INE00FF01017,EQUITY,BSE_EQ,AMIORG,Ami Organics Limited,2021-09-14,INE00FF01017,e7189251-ecc7-4ec9-b994-cb708cfbef63,0
BSE_EQ|INE043W01024,EQUITY,BSE_EQ,VIJAYA,Vijaya Diagnostic Centre Limited,2021-09-14,INE043W01024,1aa63ed1-ca11-4c1c-9869-69c0e675938d,0
BSE_EQ|INE738I01010,EQUITY,BSE_EQ,ECLERX,eClerx Services Limited,2007-12-31,INE738I01010,21fcf220-a180-4e49-b4bd-f194794141ec,0
BSE_EQ|INE953O01021,EQUITY,BSE_EQ,SANSERA,Sansera Engineering Limited,2021-09-24,INE953O01021,f4fc3ff1-cb55-4498-aa45-fa2c00d24eca,0
BSE_EQ|INE763I01026,EQUITY,BSE_EQ,TRIL,Transformers And Rectifiers (India) Limited,2007-12-28,INE763I01026,d2d7b05e-a33e-4d14-84bd-9e1536545a0a,0
BSE_EQ|INE045601015,EQUITY,BSE_EQ,PARAS,Paras Defence and Space Technologies Limited,2021-10-01,INE045601015,a7f9d3ed-ed47-4add-b975-5345525f7ade,0
BSE_EQ|INE404A01024,EQUITY,BSE_EQ,ABSLAMC,Aditya Birla Sun Life AMC Limited,2021-10-11,INE404A01024,5a969a44-87c8-408c-a085-37909d16392a,0
BSE_EQ|INE817H01014,EQUITY,BSE_EQ,BURNPUR,Burnpur Cement Limited,2008-01-03,INE817H01014,6b98b485-53c3-438f-988e-f9a08be49b10,0
BSE_EQ|INE388Y01029,EQUITY,BSE_EQ,NYKAA,FSN E-Commerce Ventures Limited,2021-11-10,INE388Y01029,2cb56b35-a735-4ed5-b6db-d2aed5f0b0c7,0
BSE_EQ|INE015D01022,EQUITY,BSE_EQ,MANAKSIA,Manaksia Limited,2008-01-08,INE015D01022,0949dcae-7ac7-4ad4-b840-9669a60dd5d1,0
BSE_EQ|INE02NC01014,EQUITY,BSE_EQ,FINOPB,Fino Payments Bank Limited,2021-11-12,INE02NC01014,05ca912e-15de-43d3-b7ce-571d6fb00050,0
BSE_EQ|INE284S01014,EQUITY,BSE_EQ,SJS,S.J.S. Enterprises Limited,2021-11-15,INE284S01014,905cfb23-94e5-4e19-a4f8-3b520d1dc780,0
BSE_EQ|INE0D0K01022,EQUITY,BSE_EQ,SIGACHI,Sigachi Industries Limited,2021-11-15,INE0D0K01022,b3b5b719-dd13-43aa-b863-56e932057040,0
BSE_EQ|INE417T01026,EQUITY,BSE_EQ,POLICYBZR,PB Fintech Limited,2021-11-15,INE417T01026,e22f96c9-5ad8-4cac-b97b-258227acc8bf,0
BSE_EQ|INE982J01020,EQUITY,BSE_EQ,PAYTM,One 97 Communications Limited,2021-11-18,INE982J01020,b2c62790-6d65-466e-8cf8-cc9d65746d9c,0
BSE_EQ|INE095I01015,EQUITY,BSE_EQ,PPAP,PPAP Automotive Limited,2008-01-11,INE095I01015,36341c75-b88e-4a35-b84b-113a9cd8186d,0
BSE_EQ|INE0I7C01011,EQUITY,BSE_EQ,LATENTVIEW,Latent View Analytics Limited,2021-11-23,INE0I7C01011,cde8615c-9eef-44f3-b4ee-f64f9573fdd5,0
BSE_EQ|INE144Z01023,EQUITY,BSE_EQ,TARSONS,Tarsons Products Limited,2021-11-26,INE144Z01023,2c10393e-9e16-4817-aba9-71f3f7f429ed,0
BSE_EQ|INE0BJS01011,EQUITY,BSE_EQ,GOCOLORS,Go Fashion (India) Limited,2021-11-30,INE0BJS01011,db477bcf-38e1-47f1-9204-e5b98b4a4e4d,0
BSE_EQ|INE106T01025,EQUITY,BSE_EQ,HITECH,Hi-Tech Pipes Limited,2018-05-07,INE106T01025,b6abb758-5da2-430b-9f5c-b25c5a700e65,0
BSE_EQ|INE575P01011,EQUITY,BSE_EQ,STARHEALTH,Star Health and Allied Insurance Company Limited,2021-12-10,INE575P01011,168d72e5-adf7-4820-9823-3d4fa0efceb4,0
BSE_EQ|INE011K01018,EQUITY,BSE_EQ,TEGA,Tega Industries Limited,2021-12-13,INE011K01018,57224825-2e14-47a3-a7f4-3a02acc0c938,0
BSE_EQ|INE463V01026,EQUITY,BSE_EQ,ANANDRATHI,Anand Rathi Wealth Limited,2021-12-14,INE463V01026,bcd608dd-f504-4871-8786-dcf9a2c91694,0
BSE_EQ|INE761Y01019,EQUITY,BSE_EQ,ZODIAC,Zodiac Energy Limited,2021-12-14,INE761Y01019,47707a23-d928-4edc-9836-1493acbbe254,0
BSE_EQ|INE0CLI01024,EQUITY,BSE_EQ,RATEGAIN,Rategain Travel Technologies Limited,2021-12-17,INE0CLI01024,0c7d5ef5-e420-47f2-9b66-63448201ea9d,0
BSE_EQ|INE217L01019,EQUITY,BSE_EQ,SHRIRAMPPS,Shriram Properties Limited,2021-12-20,INE217L01019,0f800d8c-ab85-48cf-a3d4-bd4f67c026f3,0
BSE_EQ|INE982V01025,EQUITY,BSE_EQ,JETFREIGHT,Jet Freight Logistics Limited,2021-12-21,INE982V01025,b727dcad-11b8-412d-812d-6ba4a8275422,0
BSE_EQ|INE0BV301023,EQUITY,BSE_EQ,MAPMYINDIA,C.E. Info Systems Limited,2021-12-21,INE0BV301023,e817d9af-2930-4de6-9fbf-d0efc61a2933,0
BSE_EQ|INE317I01021,EQUITY,BSE_EQ,METROBRAND,Metro Brands Limited,2021-12-22,INE317I01021,6a3579b1-a9d9-423c-a26b-043c5f3766c2,0
BSE_EQ|INE614G01033,EQUITY,BSE_EQ,RPOWER,Reliance Power Limited,2008-02-11,INE614G01033,cb65f89d-70e0-4c13-a880-f1767d562d6d,0
BSE_EQ|INE0IX101010,EQUITY,BSE_EQ,DATAPATTNS,Data Patterns (India) Limited,2021-12-24,INE0IX101010,f644e7f4-e5bf-4c93-b24d-683b8cf5662c,0
BSE_EQ|INE0GSL01024,EQUITY,BSE_EQ,HPAL,HP Adhesives Limited,2021-12-27,INE0GSL01024,fc31560a-ab46-45b6-ae01-47e4bbac97ec,0
BSE_EQ|INE07RO01027,EQUITY,BSE_EQ,SUPRIYA,Supriya Lifescience Limited,2021-12-28,INE07RO01027,b9f6a565-0287-46aa-95ba-77873d92fba7,0
BSE_EQ|INE792I01017,EQUITY,BSE_EQ,CORDSCABLE,Cords Cable Industries Limited,2008-02-13,INE792I01017,74227801-4a1e-4747-844e-468638369016,0
BSE_EQ|INE925R01014,EQUITY,BSE_EQ,CMSINFO,CMS Info Systems Limited,2021-12-31,INE925R01014,c705cd5f-d824-406f-a894-e3ae96507c45,0
BSE_EQ|INE977Y01011,EQUITY,BSE_EQ,BCONCEPTS,Brand Concepts Limited,2022-01-11,INE977Y01011,e7fb1df1-d15f-44a1-ad19-3a6677195edf,0
BSE_EQ|INE634I01029,EQUITY,BSE_EQ,KNRCON,KNR Constructions Limited,2008-02-18,INE634I01029,ac311f3a-2bd6-4556-a11d-4d1080c4422d,0
BSE_EQ|INE02WG01016,EQUITY,BSE_EQ,WEL,Wonder Electricals Limited,2022-01-17,INE02WG01016,43d7376e-d8e6-4ce8-a606-be328ed46f8e,0
BSE_EQ|INE583L01014,EQUITY,BSE_EQ,AGSTRA,AGS Transact Technologies Limited,2022-01-31,INE583L01014,84a6df24-5f0b-45ea-99b2-88424e1615db,0
BSE_EQ|INE699H01024,EQUITY,BSE_EQ,AWL,Adani Wilmar Limited,2022-02-08,INE699H01024,23491863-b9ac-4521-b043-b82302eb5858,0
BSE_EQ|INE060X01026,EQUITY,BSE_EQ,DEVIT,Dev Information Technology Limited,2022-02-15,INE060X01026,89a9471c-f1f0-47f5-9556-6db64f1bd1e5,0
BSE_EQ|INE825V01034,EQUITY,BSE_EQ,MANYAVAR,Vedant Fashions Limited,2022-02-16,INE825V01034,d88d1151-2f63-45c8-8ac7-76c512d0ddea,0
BSE_EQ|INE863I01016,EQUITY,BSE_EQ,BANG,Bang Overseas Limited,2008-02-20,INE863I01016,ec1d0fa5-552f-49f1-85d4-1163cfc43988,0
BSE_EQ|INE728Z01015,EQUITY,BSE_EQ,SOFTTECH,Softtech Engineers Limited,2022-02-25,INE728Z01015,20b5948f-0277-4b59-bf85-e0f09336b52f,0
BSE_EQ|INE821I01022,EQUITY,BSE_EQ,IRB,IRB Infrastructure Developers Limited,2008-02-25,INE821I01022,497cf29f-2724-467c-823c-cd08205bc4cc,0
BSE_EQ|INE079J01017,EQUITY,BSE_EQ,GATEWAY,Gateway Distriparks Limited,2022-03-22,INE079J01017,996601fa-c7d9-4d87-a5a6-3f41d9684c5b,0
BSE_EQ|INE0CU601026,EQUITY,BSE_EQ,GMRP&UI,GMR Power and Urban Infra Limited,2022-03-23,INE0CU601026,8bbb51b8-4ec5-4762-b105-8794b3a30bcb,0
BSE_EQ|INE0FS801015,EQUITY,BSE_EQ,MSUMI,Motherson Sumi Wiring India Limited,2022-03-28,INE0FS801015,fec5d52e-b211-4a80-b200-88ab99f40bbb,0
BSE_EQ|INE871H01011,EQUITY,BSE_EQ,GSS,GSS Infotech Limited,2008-03-07,INE871H01011,a7d02929-65b4-4c63-b547-99a641acdedf,0
BSE_EQ|INE049I01012,EQUITY,BSE_EQ,NAHARCAP,Nahar Capital and Financial Services Limited,2008-03-11,INE049I01012,eef9738c-b131-411f-8f30-4df252afa3e3,0
BSE_EQ|INE951I01027,EQUITY,BSE_EQ,VGUARD,V-Guard Industries Limited,2008-03-13,INE951I01027,5c2832ed-7b15-4a2b-b06f-e4803e78946e,0
BSE_EQ|INE652Z01017,EQUITY,BSE_EQ,AVROIND,AVRO INDIA LIMITED,2022-04-07,INE652Z01017,f9e0527a-6d15-4b95-af2f-a464a3254317,0
BSE_EQ|INE0GIU01018,EQUITY,BSE_EQ,UMAEXPORTS,Uma Exports Limited,2022-04-07,INE0GIU01018,a5ed9210-f8cf-485d-af8d-1708d3443d45,0
BSE_EQ|INE0IQ001011,EQUITY,BSE_EQ,VERANDA,Veranda Learning Solutions Limited,2022-04-11,INE0IQ001011,95b2186e-478f-4a5d-9814-1c8fb574fd9f,0
BSE_EQ|INE00EV01017,EQUITY,BSE_EQ,HARIOMPIPE,Hariom Pipe Industries Limited,2022-04-13,INE00EV01017,6389b29b-cff0-4605-ab4d-329b2b2f128d,0
BSE_EQ|INE020B01018,EQUITY,BSE_EQ,RECLTD,REC Limited,2008-03-12,INE020B01018,f4bc9329-8594-4b40-91d4-996202bd6d59,0
BSE_EQ|INE961O01016,EQUITY,BSE_EQ,RAINBOW,Rainbow Childrens Medicare Limited,2022-05-10,INE961O01016,822019e4-3ac7-4cf8-b9fa-bbf953a0750b,0
BSE_EQ|INE625X01018,EQUITY,BSE_EQ,SILVERTUC,Silver Touch Technologies Limited,2022-05-12,INE625X01018,99187dc4-61a1-493d-94db-79bd043bb2b1,0
BSE_EQ|INE0J1Y01017,EQUITY,BSE_EQ,LICI,Life Insurance Corporation Of India,2022-05-17,INE0J1Y01017,19f18573-80c9-490d-952a-d1d0fc4fac03,0
BSE_EQ|INE00F201020,EQUITY,BSE_EQ,PRUDENT,Prudent Corporate Advisory Services Limited,2022-05-20,INE00F201020,c09648b1-9946-42bb-a677-2636b580ecfb,0
BSE_EQ|INE0JA001018,EQUITY,BSE_EQ,VENUSPIPES,Venus Pipes & Tubes Limited,2022-05-24,INE0JA001018,7186a965-6571-40cc-90c4-72d29e856b5e,0
BSE_EQ|INE148O01028,EQUITY,BSE_EQ,DELHIVERY,Delhivery Limited,2022-05-24,INE148O01028,32eafac2-7a8b-479d-99aa-ebacacc476aa,0
BSE_EQ|INE088F01024,EQUITY,BSE_EQ,PARADEEP,Paradeep Phosphates Limited,2022-05-27,INE088F01024,e4e17a71-179d-4a65-becb-42fec0850b47,0
BSE_EQ|INE04TZ01018,EQUITY,BSE_EQ,ETHOSLTD,Ethos Limited,2022-05-30,INE04TZ01018,be167165-d807-478d-897c-044a127ee14f,0
BSE_EQ|INE0BWX01014,EQUITY,BSE_EQ,AETHER,Aether Industries Limited,2022-06-03,INE0BWX01014,a21ccc59-5a75-40cb-8f52-a22af0e0d23e,0
BSE_EQ|INE274G01010,EQUITY,BSE_EQ,DHANI,Dhani Services Limited,2008-04-02,INE274G01010,0b8b64ac-b005-4f24-bbe8-d380ab4616ba,0
BSE_EQ|INE0DYJ01015,EQUITY,BSE_EQ,SYRMA,Syrma SGS Technology Limited,2022-08-26,INE0DYJ01015,92e7623e-2e68-4cd4-827f-3b8a5e66f07c,0
BSE_EQ|INE0JS101016,EQUITY,BSE_EQ,DREAMFOLKS,Dreamfolks Services Limited,2022-09-06,INE0JS101016,45ea0fcf-948f-4ec9-86b3-3a73980e1fc1,0
BSE_EQ|INE0I3401014,EQUITY,BSE_EQ,DBOL,Dhampur Bio Organics Limited,2022-09-08,INE0I3401014,e5440d05-6aff-4a56-afb8-224587972e9b,0
BSE_EQ|INE415I01015,EQUITY,BSE_EQ,KIRIINDUS,Kiri Industries Limited,2008-04-22,INE415I01015,cb7ec4c1-9286-4727-86fd-7b88f5acc30b,0
BSE_EQ|INE668A01016,EQUITY,BSE_EQ,TMB,Tamilnad Mercantile Bank Limited,2022-09-15,INE668A01016,19d0feb7-bfa5-4311-a940-09c87364d2fe,0
BSE_EQ|INE0D6I01015,EQUITY,BSE_EQ,KSOLVES,Ksolves India Limited,2022-09-23,INE0D6I01015,e93ea07c-7989-4277-a205-d4ac2b0d8696,0
BSE_EQ|INE0JUS01029,EQUITY,BSE_EQ,HARSHA,Harsha Engineers International Limited,2022-09-26,INE0JUS01029,92495791-ab75-4e14-93c9-b32782aed940,0
BSE_EQ|INE0LQS01015,EQUITY,BSE_EQ,TIPSFILMS,Tips Films Limited,2022-10-06,INE0LQS01015,fc24830c-551f-459f-b9bd-84050d8d0d64,0
BSE_EQ|INE02YR01019,EQUITY,BSE_EQ,EMIL,Electronics Mart India Limited,2022-10-17,INE02YR01019,6db0d168-590f-4d94-8422-ea1b6b0e25b5,0
BSE_EQ|INE0DK501011,EQUITY,BSE_EQ,PPLPHARMA,Piramal Pharma Limited,2022-10-19,INE0DK501011,043a087d-2cdc-4a1d-8443-b3e16fa309cf,0
BSE_EQ|INE0A1101019,EQUITY,BSE_EQ,DCI,Dc Infotech And Communication Limited,2022-10-19,INE0A1101019,d4b4bcfa-b5d3-4cea-ae5c-f43205fb20af,0
BSE_EQ|INE865C01022,EQUITY,BSE_EQ,BIRLAMONEY,Aditya Birla Money Limited,2008-02-07,INE865C01022,ab13b3cb-c7f0-42cb-bed1-dc1f181b7383,0
BSE_EQ|INE0HMF01019,EQUITY,BSE_EQ,TRACXN,Tracxn Technologies Limited,2022-10-20,INE0HMF01019,141b6400-02fd-4e1b-b215-1eded09e97bb,0
BSE_EQ|INE344S01016,EQUITY,BSE_EQ,INFOBEAN,InfoBeans Technologies Limited,2019-07-15,INE344S01016,81edabcc-7476-4728-aef8-5b22b5e55def,0
BSE_EQ|INE05X901010,EQUITY,BSE_EQ,HPIL,Hindprakash Industries Limited,2022-11-07,INE05X901010,2e0d4f55-5b39-4ba6-865c-95c0e1b60589,0
BSE_EQ|INE0KL801015,EQUITY,BSE_EQ,DCXINDIA,DCX Systems Limited,2022-11-11,INE0KL801015,2c3378b5-fd4b-453a-af1b-628934fd1ed2,0
BSE_EQ|INE139R01012,EQUITY,BSE_EQ,FUSION,Fusion Micro Finance Limited,2022-11-15,INE139R01012,72486941-7237-4c33-ab23-44b5fd56f5ba,0
BSE_EQ|INE00E101023,EQUITY,BSE_EQ,BIKAJI,Bikaji Foods International Limited,2022-11-16,INE00E101023,bae5bf48-318f-4636-aa40-d599e9152dab,0
BSE_EQ|INE474Q01031,EQUITY,BSE_EQ,MEDANTA,Global Health Limited,2022-11-16,INE474Q01031,c0a1fa97-8252-4851-b287-4e54ef0a878a,0
BSE_EQ|INE917I01010,EQUITY,BSE_EQ,BAJAJ-AUTO,Bajaj Auto Limited,2008-05-26,INE917I01010,a039296a-88d2-4481-83b8-898ec06d4ec0,0
BSE_EQ|INE128X01021,EQUITY,BSE_EQ,ACI,Archean Chemical Industries Limited,2022-11-21,INE128X01021,a7c18d4a-627b-4d4e-97a9-72f0af9922ec,0
BSE_EQ|INE918I01026,EQUITY,BSE_EQ,BAJAJFINSV,Bajaj Finserv Limited,2008-05-26,INE918I01026,5e55b8b0-327d-4b00-8770-04cb6df8bc92,0
BSE_EQ|INE128S01021,EQUITY,BSE_EQ,FIVESTAR,Five-Star Business Finance Limited,2022-11-21,INE128S01021,e77c3aff-29c8-4934-a2f2-2748fc260dc6,0
BSE_EQ|INE918Z01012,EQUITY,BSE_EQ,KAYNES,Kaynes Technology India Limited,2022-11-22,INE918Z01012,52f88cf6-bad0-47dc-b698-a4b9555a14b7,0
BSE_EQ|INE510W01014,EQUITY,BSE_EQ,INOXGREEN,Inox Green Energy Services Limited,2022-11-23,INE510W01014,7777103d-6798-4962-ac67-3d3d8fbe995e,0
BSE_EQ|INE01EE01011,EQUITY,BSE_EQ,BBTCL,B&B Triplewall Containers Limited,2022-11-23,INE01EE01011,51adfdf4-7b30-4585-aee7-1a4715e0e626,0
BSE_EQ|INE263M01029,EQUITY,BSE_EQ,RUSTOMJEE,Keystone Realtors Limited,2022-11-24,INE263M01029,622dd41f-e786-45f3-ab84-e7fad15e93fc,0
BSE_EQ|INE01KI01027,EQUITY,BSE_EQ,VINNY,Vinny Overseas Limited,2022-11-28,INE01KI01027,bf93afcb-7d6a-4f4a-998f-ebbdc9ef0be3,0
BSE_EQ|INE0D0U01013,EQUITY,BSE_EQ,AAATECH,AAA Technologies Limited,2022-11-28,INE0D0U01013,c4bed2c1-c505-4546-a6bb-5e9e4c93ca22,0
BSE_EQ|INE792Z01011,EQUITY,BSE_EQ,SIRCA,Sirca Paints India Limited,2019-07-22,INE792Z01011,833bd7c1-f3aa-483b-8f90-c9bf790ddd0b,0
BSE_EQ|INE00OQ01016,EQUITY,BSE_EQ,DHARMAJ,Dharmaj Crop Guard Limited,2022-12-08,INE00OQ01016,4522cbcd-7e73-485d-8f3b-77cd7917bdae,0
BSE_EQ|INE324X01026,EQUITY,BSE_EQ,SARVESHWAR,Sarveshwar Foods Limited,2022-12-08,INE324X01026,c7ae32fe-66cd-43c3-b5a0-b4039b51e8c4,0
BSE_EQ|INE244O01017,EQUITY,BSE_EQ,UNIPARTS,Uniparts India Limited,2022-12-12,INE244O01017,83505c2f-cbad-4798-a552-9d83a6be7c35,0
BSE_EQ|INE105J01010,EQUITY,BSE_EQ,RPGLIFE,RPG Life Sciences Limited,2008-06-10,INE105J01010,1de7f295-c7bc-4754-aee4-d67dcb618680,0
BSE_EQ|INE368I01016,EQUITY,BSE_EQ,NIRAJ,Niraj Cement Structurals Limited,2020-10-01,INE368I01016,e6525d3e-7eab-447f-8fa4-59a9b0ae49e5,0
BSE_EQ|INE142Q01026,EQUITY,BSE_EQ,SULA,Sula Vineyards Limited,2022-12-22,INE142Q01026,13a2cd3e-beb5-4afb-85d3-d41f59bd160f,0
BSE_EQ|INE00ZE01026,EQUITY,BSE_EQ,AHL,Abans Holdings Limited,2022-12-23,INE00ZE01026,8f502592-29dd-4656-8905-f32736e76ee7,0
BSE_EQ|INE559R01029,EQUITY,BSE_EQ,LANDMARK,Landmark Cars Limited,2022-12-23,INE559R01029,afd666d3-8845-4fff-a585-75636dc1a88a,0
BSE_EQ|INE244J01017,EQUITY,BSE_EQ,RBL,Rane Brake Lining Limited,2008-06-20,INE244J01017,efdd3550-34b0-4402-be71-e55088b6539a,0
BSE_EQ|INE138Y01010,EQUITY,BSE_EQ,KFINTECH,Kfin Technologies Limited,2022-12-29,INE138Y01010,ec1e3778-fe15-4f6e-9b6d-ac34b1635a2e,0
BSE_EQ|INE222J01013,EQUITY,BSE_EQ,RANEENGINE,Rane Engine Valve Limited,2008-06-24,INE222J01013,4835ddc4-c9c1-4d14-b0cc-ad45d939400a,0
BSE_EQ|INE050401020,EQUITY,BSE_EQ,ELIN,Elin Electronics Limited,2022-12-30,INE050401020,fcfb3c9b-2c73-4568-8c17-f450fa5edb47,0
BSE_EQ|INE855R01021,EQUITY,BSE_EQ,RADIANTCMS,Radiant Cash Management Services Limited,2023-01-04,INE855R01021,d4ebd6b6-5756-4402-ac46-4a5c53dbadc2,0
BSE_EQ|INE035801013,EQUITY,BSE_EQ,SAH,Sah Polymers Limited,2023-01-12,INE035801013,95f8e4c7-076a-4499-a151-163e13aa24ee,0
BSE_EQ|INE0BTI01029,EQUITY,BSE_EQ,KAMOPAINTS,Kamdhenu Ventures Limited,2023-01-24,INE0BTI01029,9843fdbb-6151-4873-bd2c-7ba1cb4c2f17,0
BSE_EQ|INE0LRU01027,EQUITY,BSE_EQ,AARTIPHARM,Aarti Pharmalabs Limited,2023-01-30,INE0LRU01027,f3f0f2b8-7e3b-4dd8-aaae-d278b0bf07a4,0
BSE_EQ|INE0EEJ01023,EQUITY,BSE_EQ,BTML,Bodhi Tree Multimedia Limited,2023-02-15,INE0EEJ01023,c02a3999-f10a-48c9-ac31-d0ee9e28e25c,0
BSE_EQ|INE323J01019,EQUITY,BSE_EQ,SOMICONVEY,Somi Conveyor Beltings Limited,2016-07-18,INE323J01019,bcee332a-a28f-40a3-8838-e15bf4792456,0
BSE_EQ|INE742C01031,EQUITY,BSE_EQ,JINDRILL,Jindal Drilling And Industries Limited,2006-12-22,INE742C01031,c9d3fbc9-faa8-47dc-a37f-e5efc5cbd31f,0
BSE_EQ|INE645W01026,EQUITY,BSE_EQ,AIRAN,Airan Limited,2019-05-03,INE645W01026,0872758c-70d9-44d2-890d-372052ddc66b,0
BSE_EQ|INE753U01022,EQUITY,BSE_EQ,DIVGIITTS,Divgi Torqtransfer Systems Limited,2023-03-14,INE753U01022,663ab803-c96b-48c1-837d-5821b67f73d3,0
BSE_EQ|INE201J01017,EQUITY,BSE_EQ,LGBFORGE,LGB Forge Limited,2008-08-01,INE201J01017,07bf3168-27ed-40b7-b404-b0de7b19429e,0
BSE_EQ|INE065D01027,EQUITY,BSE_EQ,SATINDLTD,Sat Industries Limited,2022-11-21,INE065D01027,cfb2c586-6fd1-449c-80e2-237678213580,0
BSE_EQ|INE0N0Y01013,EQUITY,BSE_EQ,USK,Udayshivakumar Infra Limited,2023-04-03,INE0N0Y01013,b3759ec5-93bf-4efe-95d7-3c31ddf63c8f,0
BSE_EQ|INE705C01020,EQUITY,BSE_EQ,SHIVATEX,Shiva Texyarn Limited,2017-12-26,INE705C01020,574cb819-6a7c-4622-ba84-c20f32ed7e12,0
BSE_EQ|INE999A01015,EQUITY,BSE_EQ,KSB,Ksb Limited,1995-02-08,INE999A01015,3ab0c8af-a064-4cfe-9054-cf33aa8d9e37,0
BSE_EQ|INE0LCL01028,EQUITY,BSE_EQ,AVALON,Avalon Technologies Limited,2023-04-18,INE0LCL01028,6c156358-ec48-474a-b337-aa507231bd63,0
BSE_EQ|INE0N7W01012,EQUITY,BSE_EQ,BLAL,BEML Land Assets Limited,2023-04-19,INE0N7W01012,fe9f0fcc-8e91-41d8-9039-0c2d4b100af5,0
BSE_EQ|INE634S01028,EQUITY,BSE_EQ,MANKIND,Mankind Pharma Limited,2023-05-09,INE634S01028,55807357-627e-4374-8724-b8113cf780da,0
BSE_EQ|INE680Z01018,EQUITY,BSE_EQ,AVG,AVG Logistics Limited,2023-05-12,INE680Z01018,142ba648-46b8-4aad-aee6-53681450a05d,0
BSE_EQ|INE0ALR01029,EQUITY,BSE_EQ,ATALREAL,Atal Realtech Limited,2023-05-12,INE0ALR01029,4dda1389-eda8-4cf1-87fe-86b081db5cb5,0
BSE_EQ|INE524A01029,EQUITY,BSE_EQ,GABRIEL,Gabriel India Limited,2005-04-20,INE524A01029,3ec56807-6668-4ecd-84ed-e81e4e558eec,0
BSE_EQ|INE0PA801013,EQUITY,BSE_EQ,GHCLTEXTIL,GHCL Textiles Limited,2023-06-12,INE0PA801013,7d82f305-94bd-4e8a-9556-0f03a194206d,0
BSE_EQ|INE964W01021,EQUITY,BSE_EQ,MKPL,M K Proteins Limited,2023-06-13,INE964W01021,2f19d8d4-de80-4601-b020-c21d85fe430a,0
BSE_EQ|INE0LOJ01019,EQUITY,BSE_EQ,IKIO,IKIO Lighting Limited,2023-06-16,INE0LOJ01019,cef8db0c-d84c-479e-ad39-8357b617c725,0
BSE_EQ|INE0ECP01024,EQUITY,BSE_EQ,HMAAGRO,HMA Agro Industries Limited,2023-07-04,INE0ECP01024,647ba576-82d4-4930-9515-f6990b59d268,0
BSE_EQ|INE568Z01015,EQUITY,BSE_EQ,URAVI,Uravi T and Wedge Lamps Limited,2023-07-05,INE568Z01015,db83d979-2dc9-41e3-ab2f-5656d2f13ff6,0
BSE_EQ|INE349Y01013,EQUITY,BSE_EQ,IDEAFORGE,Ideaforge Technology Limited,2023-07-07,INE349Y01013,53045a1f-65bc-46ef-9adb-f48a667e320b,0
BSE_EQ|INE055S01018,EQUITY,BSE_EQ,CYIENTDLM,Cyient DLM Limited,2023-07-10,INE055S01018,6ace5c0a-feef-47dc-9c26-097a477a0575,0
BSE_EQ|INE602W01019,EQUITY,BSE_EQ,SENCO,Senco Gold Limited,2023-07-14,INE602W01019,a60407bb-1be2-48e6-8b3e-953acf561846,0
BSE_EQ|INE758E01017,EQUITY,BSE_EQ,JIOFIN,Jio Financial Services Limited,2023-08-21,INE758E01017,af635ea0-ac8f-4b2c-8fe7-760b2e97c887,0
BSE_EQ|INE735W01017,EQUITY,BSE_EQ,UTKARSHBNK,Utkarsh Small Finance Bank Limited,2023-07-21,INE735W01017,0fd4ba98-8837-4331-9352-3c1e200ec182,0
BSE_EQ|INE0NT901020,EQUITY,BSE_EQ,NETWEB,Netweb Technologies India Limited,2023-07-27,INE0NT901020,75ff1a9f-99f1-4808-9d19-b37f585b89c9,0
BSE_EQ|INE0JO301016,EQUITY,BSE_EQ,YATHARTH,Yatharth Hospital & Trauma Care Services Limited,2023-08-07,INE0JO301016,856dfa9f-4702-4b72-b9c5-29915fed707a,0
BSE_EQ|INE342G01023,EQUITY,BSE_EQ,NIITMTS,NIIT Learning Systems Limited,2023-08-08,INE342G01023,07d2f8d3-19ac-4d0b-9891-62d2ae87c423,0
BSE_EQ|INE0NN701020,EQUITY,BSE_EQ,ATL,Allcargo Terminals Limited,2023-08-10,INE0NN701020,db81a65d-c708-49b8-888a-9be7084dbb59,0
BSE_EQ|INE0LXT01019,EQUITY,BSE_EQ,REDTAPE,Redtape Limited,2023-08-11,INE0LXT01019,0b0895d5-c2ad-4710-ab86-f38cc0f3bf72,0
BSE_EQ|INE03HW01020,EQUITY,BSE_EQ,VLEGOV,VL E-Governance & IT Solutions Limited,2023-08-14,INE03HW01020,2cb12f32-4f45-4d60-b580-570bcfd5a8d5,0
BSE_EQ|INE423Y01016,EQUITY,BSE_EQ,SBFC,SBFC Finance Limited,2023-08-16,INE423Y01016,00c21dbf-ac7b-4e26-b5f5-9ef179dc3a6d,0
BSE_EQ|INE338H01029,EQUITY,BSE_EQ,CONCORDBIO,Concord Biotech Limited,2023-08-18,INE338H01029,e3d66202-4fea-41e7-b446-0058ba654106,0
BSE_EQ|INE613B01010,EQUITY,BSE_EQ,ICDSLTD,ICDS Limited,1999-11-17,INE613B01010,d4f46ac9-69f3-4655-b384-0bda8de429a5,0
BSE_EQ|INE477A01020,EQUITY,BSE_EQ,CANFINHOME,Can Fin Homes Limited,1995-05-10,INE477A01020,cc4f2a3f-208b-4965-a4eb-a3d541ce830b,0
